Run,Iteration,agent-0,agent-1,agent-2,agent-3,agent-4,agent-5,agent-6,agent-7,agent-8,agent-9,agent-10,agent-11,agent-12,agent-13,agent-14,agent-15,agent-16,agent-17,agent-18,agent-19,agent-20,agent-21,agent-22,agent-23,agent-24,agent-25,agent-26,agent-27,agent-28,agent-29,agent-30,agent-31
4,35,34,5,2,25,26,34,45,44,20,63,53,5,4,3,1,8,41,58,17,28,20,24,29,8,39,3,33,37,5,12,5,9
4,36,34,5,2,25,26,34,45,44,20,63,53,5,4,3,1,8,41,58,17,28,20,24,29,8,39,3,33,37,5,12,5,9
4,37,34,5,2,25,26,34,45,44,20,63,53,5,4,3,1,8,41,58,17,28,20,24,29,8,39,3,33,37,5,12,5,9
4,38,34,5,2,25,26,34,45,44,20,63,53,5,4,3,1,8,41,58,17,28,20,24,29,8,39,3,33,37,5,12,5,9
4,39,34,5,0,25,26,34,45,44,20,63,53,5,4,3,1,8,41,58,17,28,20,24,29,8,39,3,35,37,5,12,5,9
5,0,28,49,46,0,1,7,45,3,42,23,25,23,22,43,6,1,27,31,17,8,33,33,15,7,29,39,31,0,51,0,40,9
5,1,28,5,46,0,1,6,45,11,42,23,25,23,22,0,6,1,29,31,17,51,33,4,15,7,29,39,31,23,51,0,40,9
5,2,28,5,22,0,1,6,45,11,42,23,25,23,22,0,6,1,1,31,8,51,33,4,15,7,29,39,55,23,51,0,2,9
5,3,28,5,22,0,1,6,45,11,42,23,25,23,22,0,6,1,1,30,8,51,33,4,36,7,24,39,55,23,44,0,2,9
5,4,28,5,22,49,1,6,55,11,20,23,25,23,22,0,6,1,1,30,8,51,33,4,8,7,24,39,55,23,44,0,2,9
5,5,28,5,22,49,1,6,55,11,20,16,25,23,22,0,6,13,1,30,8,51,38,4,8,7,24,39,55,23,44,0,2,9
5,6,28,5,22,1,1,6,55,11,20,16,25,23,22,0,6,13,1,33,8,51,38,4,8,6,24,39,55,23,44,0,2,9
5,7,28,5,22,1,1,6,55,11,20,16,25,23,22,0,6,13,1,33,8,51,38,4,8,6,24,39,55,23,44,0,2,9
5,8,28,5,22,1,1,6,55,11,20,16,25,23,22,0,6,13,1,33,8,51,38,4,8,6,24,39,55,23,44,0,2,9
5,9,28,5,22,1,1,6,55,11,20,16,25,23,22,0,6,13,1,33,8,51,38,4,8,6,24,39,55,23,44,0,2,9
5,10,28,5,22,1,1,6,55,11,20,16,25,23,22,0,6,13,1,33,8,51,38,4,8,6,24,39,55,23,44,0,2,9
5,11,28,5,22,1,1,6,55,11,20,16,25,23,22,0,6,13,1,33,8,51,38,4,8,6,24,39,55,23,44,0,2,9
5,12,28,5,22,1,1,6,55,11,20,16,25,23,22,0,6,13,1,33,8,51,38,4,8,6,24,39,55,23,44,0,2,9
5,13,28,5,22,1,4,6,55,11,20,16,25,23,22,0,6,13,1,33,8,51,38,4,8,6,24,39,55,23,44,0,2,9
5,14,28,5,22,1,4,7,55,11,20,16,25,23,22,0,6,13,1,33,8,51,38,4,8,6,24,39,55,23,44,0,2,9
5,15,28,5,22,1,4,7,55,11,20,16,25,23,22,0,6,13,1,33,8,51,38,4,8,6,24,39,55,23,44,0,2,9
5,16,28,5,22,1,4,6,55,11,20,16,25,23,22,0,6,13,1,33,8,51,38,4,8,6,24,39,55,23,44,0,2,9
5,17,28,5,22,1,4,6,55,11,20,16,25,23,22,0,6,13,1,33,8,51,38,4,8,6,24,39,55,23,44,0,2,9
5,18,28,5,22,1,4,6,55,11,20,16,25,23,22,0,6,13,1,33,8,51,38,4,8,6,24,39,55,23,44,0,2,9
5,19,28,5,22,1,1,6,55,11,20,16,25,23,22,0,6,13,1,33,8,51,38,4,8,7,24,40,55,23,44,0,2,9
5,20,28,5,22,1,1,7,55,11,20,16,25,23,22,0,6,13,1,33,8,51,38,4,8,7,24,40,55,23,44,0,2,9
5,21,28,5,22,1,1,7,55,11,20,16,25,23,22,0,6,13,1,33,8,51,38,4,8,7,24,40,55,23,44,0,2,9
5,22,28,5,22,1,1,6,55,11,20,16,25,23,22,0,6,13,1,33,8,51,38,4,8,7,24,39,55,23,44,0,2,9
5,23,28,5,22,1,1,6,55,11,20,16,25,23,22,0,6,13,1,33,8,51,38,4,8,7,24,39,55,23,44,0,2,9
5,24,28,5,22,1,1,7,55,11,20,16,25,23,22,0,6,13,1,33,8,51,38,4,8,7,24,39,55,23,44,0,2,9
5,25,28,5,22,1,1,7,55,11,20,16,25,23,22,0,6,13,1,33,8,51,38,4,8,7,24,39,55,23,44,0,2,9
5,26,28,5,22,1,1,7,55,11,20,16,25,23,22,0,6,13,1,33,8,51,38,4,8,7,24,39,55,23,44,0,2,9
5,27,28,5,22,1,1,7,55,11,20,16,25,23,22,0,6,13,1,33,8,51,38,4,8,7,24,39,55,23,44,0,2,9
5,28,28,5,22,1,1,6,55,11,20,16,25,23,22,0,6,13,1,33,8,51,38,4,8,7,24,39,55,23,44,0,2,9
5,29,28,5,22,1,1,6,55,11,20,16,25,23,22,0,6,13,1,33,8,51,38,4,8,7,24,39,55,23,44,0,2,9
5,30,28,5,22,1,4,6,55,11,20,16,25,23,22,0,6,13,1,33,8,51,38,4,8,7,24,39,55,23,44,0,2,9
5,31,28,5,22,1,4,6,55,11,20,16,25,23,22,0,6,13,1,33,8,51,38,4,8,7,24,39,55,23,44,0,2,9
5,32,28,5,22,1,4,6,55,11,20,16,25,23,22,0,6,13,1,33,8,51,38,4,8,7,24,39,55,23,44,0,2,9
5,33,28,5,22,1,4,6,55,11,20,16,25,23,22,0,6,13,1,33,8,51,38,4,8,7,24,39,55,23,44,0,2,9
5,34,28,5,22,1,4,6,55,11,20,16,25,23,22,0,6,13,1,33,8,51,38,4,8,7,24,39,55,23,44,0,2,9
5,35,28,5,22,1,4,6,55,11,20,16,25,23,22,0,6,13,1,33,8,51,38,4,8,7,24,39,55,23,44,0,2,9
5,36,28,5,22,1,4,6,55,11,20,16,25,23,22,0,6,13,1,33,8,51,38,4,8,7,24,39,55,23,44,0,2,9
5,37,28,5,22,1,4,6,55,11,20,16,25,23,22,0,6,13,1,33,8,51,38,4,8,7,24,39,55,23,44,0,2,9
5,38,28,5,22,1,4,6,55,11,20,16,25,23,22,0,6,13,1,33,8,51,38,4,8,7,24,39,55,23,44,0,2,9
5,39,28,5,22,1,4,7,55,11,20,17,25,23,22,0,6,13,1,33,8,51,38,4,8,7,24,39,55,23,44,0,2,9
6,0,28,49,19,21,28,8,10,4,42,23,5,23,22,43,24,4,41,12,43,2,33,24,16,41,29,39,47,8,54,23,26,4
6,1,27,49,22,21,28,8,8,4,42,23,5,7,24,3,29,4,41,12,43,14,61,17,1,41,29,19,14,8,36,23,2,9
6,2,27,11,22,21,6,8,8,4,42,23,5,22,24,3,29,4,41,12,7,14,46,4,1,27,29,19,14,8,36,23,2,9
6,3,27,11,22,21,6,8,7,4,42,23,5,3,54,3,29,4,41,12,7,14,1,31,1,27,29,19,14,8,36,23,2,9
6,4,27,11,22,38,6,8,8,43,21,22,12,3,54,3,29,4,30,12,7,14,1,31,1,27,24,19,14,0,36,23,2,9
6,5,28,11,22,38,6,8,8,43,21,22,12,3,54,3,29,4,30,12,7,14,1,31,1,27,24,19,14,0,36,23,2,9
6,6,28,11,22,21,6,8,7,43,42,22,12,3,54,3,29,4,30,12,6,14,1,31,1,27,24,19,14,0,36,23,2,9
6,7,28,11,22,21,6,8,8,43,42,22,12,3,54,3,29,4,30,12,6,14,1,31,1,27,24,19,14,0,36,23,2,9
6,8,28,11,22,21,6,8,8,43,42,22,12,3,54,3,29,4,30,12,6,14,1,31,1,27,24,19,14,0,36,23,2,9
6,9,28,11,22,21,6,8,8,43,42,22,12,3,54,3,29,4,30,12,6,14,1,31,1,27,24,19,14,0,36,23,2,9
6,10,28,11,22,21,6,8,8,43,42,22,12,3,54,3,29,4,30,12,6,14,1,31,1,27,24,19,14,0,36,23,2,9
6,11,28,11,22,21,6,8,7,43,42,22,12,3,54,3,29,4,30,12,6,14,1,31,1,27,24,19,14,0,36,23,2,9
6,12,28,11,22,21,6,8,8,43,42,22,12,3,54,3,29,4,30,12,6,14,1,31,1,27,24,19,14,0,36,23,2,9
6,13,28,11,22,21,6,8,8,43,42,22,12,3,54,3,29,4,30,12,6,14,1,31,1,27,24,19,14,0,36,23,2,9
6,14,28,11,22,21,6,8,7,43,42,22,12,3,54,3,29,4,30,12,6,14,1,31,1,27,24,19,14,0,36,23,2,9
6,15,28,11,22,21,6,8,8,43,42,22,12,3,54,3,29,4,30,12,6,14,1,31,1,27,24,19,14,0,36,23,2,9
6,16,28,11,22,21,6,8,7,43,42,22,12,3,54,3,29,4,27,12,6,14,1,31,1,27,24,19,14,0,36,23,2,9
6,17,28,11,22,21,6,8,7,43,42,22,12,3,54,3,29,4,27,12,7,14,1,31,1,27,24,19,14,0,36,23,2,9
6,18,28,11,22,21,6,8,7,43,42,22,12,3,54,3,29,4,27,12,7,14,1,31,1,27,24,19,14,0,36,23,2,9
6,19,28,11,22,21,6,8,8,43,42,22,12,3,54,3,29,4,27,12,7,14,1,31,1,27,24,19,14,0,36,23,2,9
6,20,28,11,22,21,6,8,8,43,42,22,12,3,54,3,29,4,27,12,7,14,1,31,1,27,24,19,14,0,36,23,2,9
6,21,28,11,22,21,6,8,8,43,42,22,12,3,54,3,29,4,27,12,7,14,1,31,1,27,24,19,14,0,36,23,2,9
6,22,28,11,22,21,6,8,8,43,42,22,12,3,54,3,29,4,27,12,7,14,1,31,1,27,24,19,14,0,36,23,2,9
6,23,28,11,22,21,6,8,8,43,42,22,12,3,54,3,29,4,27,12,7,14,1,31,1,27,24,19,14,0,36,23,2,9
6,24,28,11,22,21,6,8,7,43,42,22,12,3,54,3,29,4,27,12,6,14,1,31,1,27,24,19,14,0,36,23,2,9
6,25,28,11,22,21,6,8,7,43,42,22,12,3,54,3,29,4,27,12,6,14,1,31,1,27,24,19,14,0,36,23,2,9
6,26,28,11,22,21,6,8,8,43,42,22,12,3,54,3,29,4,27,12,6,14,1,31,1,27,24,19,14,0,36,23,2,9
6,27,28,11,22,21,6,8,8,43,42,22,12,3,54,3,29,4,27,12,6,14,1,31,1,27,24,19,14,0,36,23,2,9
6,28,28,11,22,21,6,8,7,43,42,22,12,3,54,3,29,4,27,12,6,14,1,31,1,27,24,19,14,0,36,23,2,9
6,29,28,11,22,21,6,8,7,43,42,22,12,3,54,3,29,4,27,12,6,14,1,31,1,27,24,19,14,0,36,23,2,9
6,30,28,11,22,21,6,8,7,43,42,22,12,3,54,3,29,4,27,12,6,14,2,31,1,27,24,19,14,0,36,23,2,9
6,31,28,11,22,21,6,8,7,43,42,22,12,3,54,3,29,4,30,12,6,14,2,31,1,27,24,19,14,0,36,23,2,9
6,32,28,11,22,21,6,8,8,43,42,22,12,3,54,3,29,4,30,12,6,14,2,31,1,27,24,19,14,0,36,23,2,9
6,33,28,11,22,21,6,8,8,43,42,22,12,3,54,3,29,4,30,12,6,14,2,31,1,27,24,19,14,0,36,23,2,9
6,34,28,11,22,21,6,8,7,43,42,22,12,3,54,3,29,4,30,12,6,14,2,31,1,27,24,19,14,0,36,23,2,9
6,35,28,11,22,21,6,8,7,43,42,22,12,3,54,3,29,4,30,12,6,14,2,31,1,27,24,19,14,0,36,23,2,9
6,36,28,11,22,21,6,8,8,43,42,22,12,3,54,3,29,4,30,12,6,14,2,31,1,27,24,19,14,0,36,23,2,9
6,37,28,11,22,21,6,8,7,43,42,22,12,3,54,3,29,4,27,12,6,14,2,31,1,27,24,19,14,0,36,23,2,9
6,38,28,11,22,21,6,8,7,43,42,22,12,3,54,3,29,4,27,12,6,14,2,31,1,27,24,19,14,0,36,23,2,9
6,39,28,11,22,21,6,8,7,43,42,22,12,3,54,3,29,4,27,12,6,14,2,31,1,27,24,19,14,0,36,23,2,9
7,0,28,25,19,3,28,35,17,5,29,23,16,23,21,33,4,19,41,31,24,3,33,1,7,5,51,40,1,1,23,23,27,4
7,1,33,25,19,9,28,7,10,5,29,23,6,23,21,3,32,19,41,31,6,3,33,1,7,11,24,40,14,9,23,12,2,12
7,2,33,12,22,12,28,7,10,5,60,23,6,23,21,42,32,19,41,33,6,3,46,1,7,11,24,40,14,9,23,12,4,9
7,3,33,12,22,12,28,7,55,5,60,23,6,23,21,61,32,19,41,33,6,3,46,1,7,11,24,40,14,9,23,12,5,45
7,4,33,12,22,12,36,7,55,5,60,63,6,15,21,61,32,19,41,33,6,3,46,1,7,11,24,59,14,9,23,12,5,45
7,5,33,12,44,12,36,7,55,5,60,63,6,15,21,43,32,19,41,33,6,3,46,1,7,11,24,59,14,9,23,12,5,45
7,6,33,12,44,12,36,7,55,5,60,63,6,15,21,43,32,19,41,30,6,3,46,1,7,11,24,59,14,9,23,12,5,45
7,7,33,12,44,12,36,7,55,5,60,63,6,15,21,43,32,19,41,30,6,3,46,1,7,11,24,59,14,9,23,12,5,45
7,8,33,12,44,12,36,7,55,5,60,63,6,15,21,43,32,19,41,30,6,3,46,0,7,11,24,59,14,9,23,12,5,45
7,9,33,12,44,12,36,7,55,5,60,63,6,15,21,43,32,19,41,30,6,3,46,0,7,11,24,59,14,9,23,12,5,45
7,10,33,12,44,12,36,7,55,5,60,63,6,15,21,43,32,19,41,30,6,3,46,1,7,11,24,59,14,9,23,12,5,45
7,11,33,12,44,12,36,7,55,5,60,63,6,15,21,43,32,19,41,30,6,3,46,0,7,11,24,59,14,9,23,12,5,45
7,12,33,12,44,12,36,7,55,5,60,63,6,15,21,43,32,19,41,33,6,3,46,1,7,11,24,59,14,9,23,12,5,45
7,13,33,12,44,12,36,7,55,5,60,63,2,15,21,43,32,19,41,33,6,3,46,1,7,11,24,59,14,9,23,12,5,45
7,14,33,12,44,12,36,7,55,5,60,63,2,15,21,43,32,19,41,33,6,3,46,1,7,11,24,59,14,9,23,12,5,45
7,15,33,12,44,12,36,7,55,5,60,63,2,15,21,43,32,19,41,33,7,3,46,0,7,11,24,59,14,9,23,12,5,45
7,16,33,12,44,12,36,7,55,5,60,63,2,15,21,43,32,19,41,33,7,3,46,0,7,11,24,59,14,9,23,12,5,45
7,17,33,13,44,12,36,7,55,5,60,63,2,15,21,43,32,19,41,30,7,3,46,0,7,11,24,59,14,9,23,12,5,45
7,18,33,13,44,12,36,7,55,5,60,63,2,15,21,43,32,19,41,33,7,3,46,1,7,11,24,59,14,9,23,12,5,45
7,19,33,13,44,12,36,7,55,5,60,63,2,15,21,43,32,19,41,33,6,3,46,1,7,11,24,59,14,9,23,12,5,45
7,20,33,13,44,12,36,7,55,5,60,63,3,15,21,43,32,19,41,33,6,3,46,1,7,11,24,59,14,9,23,12,5,45
7,21,33,13,44,12,36,7,55,5,60,63,3,15,21,43,32,19,41,33,6,3,46,1,7,11,24,59,14,9,23,12,5,45
7,22,33,13,44,12,36,7,55,5,60,63,3,15,21,43,32,19,41,30,6,3,46,0,7,11,24,59,14,9,23,12,5,45
7,23,33,13,44,12,36,7,55,5,60,63,3,15,21,43,32,19,41,30,6,3,46,0,7,11,24,59,14,9,23,12,5,45
7,24,33,13,44,12,36,7,55,5,60,63,3,15,21,43,32,19,41,30,6,3,46,0,7,11,24,59,14,9,23,12,5,45
7,25,33,13,44,12,36,7,55,5,60,63,3,15,21,43,32,19,41,30,6,3,46,0,7,11,24,59,14,9,23,12,5,45
7,26,33,13,44,12,36,7,55,5,60,63,3,15,21,43,32,19,41,30,6,3,46,0,7,11,24,59,14,9,23,12,5,45
7,27,33,13,44,12,36,7,55,5,60,63,3,15,21,43,32,19,41,30,6,3,46,1,7,11,24,59,14,9,23,12,5,45
7,28,33,13,44,12,36,7,55,5,60,63,3,15,21,43,32,19,41,30,6,3,46,1,7,11,24,59,14,9,23,12,5,45
7,29,33,13,44,12,36,7,55,5,60,63,3,15,21,43,32,19,41,30,6,3,46,1,7,11,24,59,14,9,23,12,5,45
7,30,33,13,44,12,36,7,55,5,60,63,3,15,21,43,32,19,41,30,6,3,46,1,7,11,24,59,14,9,23,12,5,45
7,31,33,13,44,12,36,7,55,5,60,63,6,15,21,43,32,19,41,30,6,3,46,1,7,11,24,59,14,9,23,12,5,45
7,32,33,13,44,12,36,7,55,5,60,63,6,15,21,43,32,19,41,30,6,3,46,0,7,11,24,59,14,9,23,12,5,45
7,33,33,13,44,12,36,7,55,5,60,63,6,15,21,43,32,19,41,30,6,3,46,0,7,11,24,59,14,9,23,12,5,45
7,34,33,13,44,12,36,7,55,5,60,63,6,15,21,43,32,19,41,30,6,3,46,0,7,11,24,59,14,9,23,12,5,45
7,35,33,13,44,12,36,7,55,5,60,63,6,15,21,43,32,19,41,30,6,3,46,0,7,11,24,59,14,9,23,12,5,45
7,36,33,13,44,12,36,7,55,5,60,63,6,15,21,43,32,19,41,30,6,3,46,1,7,11,24,59,14,9,23,12,5,45
7,37,33,13,44,12,36,7,55,5,60,63,6,15,21,43,32,19,41,30,6,3,46,1,7,11,24,59,14,9,23,12,5,45
7,38,33,13,44,12,36,7,55,5,60,63,6,15,21,43,32,19,41,30,6,3,46,1,7,11,24,59,14,9,23,12,5,45
7,39,33,13,44,12,36,7,55,5,60,63,6,15,21,43,32,19,41,30,6,3,46,1,7,11,24,59,14,9,23,12,5,45
8,0,28,49,19,5,28,22,9,7,29,23,5,3,22,43,4,13,29,18,17,9,63,24,30,25,29,24,39,6,54,23,0,1
8,1,28,8,19,5,7,22,9,11,29,23,3,3,22,3,4,9,29,1,17,9,63,1,1,36,29,0,39,23,54,0,0,9
8,2,13,8,30,5,7,22,9,43,20,23,31,35,3,1,4,9,28,1,17,9,63,1,1,36,29,31,55,20,54,0,10,9
8,3,13,8,30,5,7,22,9,47,20,23,12,35,3,0,4,9,29,1,17,9,63,32,1,36,29,31,55,3,54,0,10,9
8,4,13,8,30,5,7,22,9,47,20,23,24,35,3,0,4,9,29,1,17,0,63,32,1,36,54,31,25,3,54,0,10,9
8,5,13,8,30,5,7,21,9,47,20,23,56,35,3,0,4,9,29,1,17,0,63,32,1,36,54,31,25,3,54,0,10,9
8,6,13,8,30,5,7,22,9,47,20,23,56,22,3,0,4,9,29,1,17,0,63,32,1,36,54,31,25,3,54,0,10,9
8,7,13,8,30,5,7,22,9,47,20,23,56,22,3,0,4,9,29,1,17,0,63,32,1,36,54,31,25,3,54,0,10,9
8,8,13,8,30,5,7,21,9,47,20,23,56,22,3,0,4,9,29,1,17,0,63,32,1,36,54,31,25,3,54,0,10,9
8,9,13,8,30,5,7,22,9,47,20,23,56,22,3,0,4,9,29,1,17,0,63,31,1,37,54,31,25,3,54,0,10,9
8,10,13,8,30,5,7,22,9,47,20,23,56,22,3,0,4,9,29,1,17,0,63,31,1,37,54,31,25,3,54,0,10,9
8,11,13,8,30,5,7,22,9,47,20,23,56,22,3,0,4,9,28,1,17,0,63,31,1,37,54,31,25,3,54,0,10,9
8,12,13,8,30,5,7,22,9,47,20,23,56,22,3,0,4,9,29,1,17,0,63,31,1,37,54,31,25,3,54,0,10,9
8,13,13,8,30,5,7,21,9,47,20,23,56,22,3,0,4,9,29,1,17,0,63,31,1,37,54,31,25,3,54,0,10,9
8,14,13,8,30,5,7,21,9,47,20,23,56,22,3,0,4,9,28,1,17,0,63,31,1,37,54,31,25,3,54,0,10,9
8,15,13,8,30,5,9,21,9,47,20,23,56,22,3,0,4,9,29,1,17,0,63,31,1,37,54,31,25,3,54,0,10,9
8,16,13,8,30,5,9,21,9,47,20,23,56,22,3,0,4,9,29,1,17,0,63,31,1,37,54,31,25,3,54,0,10,9
8,17,13,8,30,5,9,21,9,47,20,23,56,22,3,0,4,9,29,1,17,0,63,31,1,37,54,31,25,3,54,0,10,9
8,18,13,8,31,5,9,21,9,47,20,23,56,22,3,0,4,9,29,1,17,0,63,31,1,37,54,31,25,3,54,0,10,9
8,19,13,8,31,5,9,21,9,47,20,23,56,22,3,0,4,9,28,1,17,0,63,31,1,37,54,31,25,3,54,0,10,9
8,20,13,8,31,5,9,22,9,47,20,23,56,22,3,0,4,9,28,1,17,0,63,31,1,37,54,31,25,3,54,0,10,9
8,21,13,8,31,5,9,22,9,47,20,23,56,22,3,0,4,9,29,1,17,0,63,31,1,37,54,31,25,3,54,0,10,9
8,22,13,8,31,5,9,22,9,47,20,23,56,22,3,0,4,9,28,1,17,0,63,31,1,37,54,31,25,3,54,0,10,9
8,23,13,8,31,5,9,22,9,47,20,23,56,22,3,0,4,9,28,1,17,0,63,31,1,37,54,31,25,3,54,0,10,9
8,24,13,8,31,5,9,22,9,47,20,23,56,22,3,0,4,9,29,1,17,0,63,31,1,37,54,31,25,3,54,0,10,9
8,25,13,8,31,5,9,22,9,47,20,23,56,22,3,0,4,9,29,1,17,0,63,31,1,37,54,31,25,3,54,0,10,9
8,26,13,8,31,5,9,22,9,47,20,23,56,22,3,0,4,9,28,1,17,0,63,31,1,37,54,31,25,3,54,0,10,9
8,27,13,8,31,5,9,22,9,47,20,23,56,22,3,0,4,9,28,1,17,0,63,31,1,37,54,31,25,3,54,0,10,9
8,28,13,8,31,5,9,21,9,47,20,23,56,22,3,0,4,9,28,1,17,0,63,31,1,37,54,31,25,2,54,0,10,9
8,29,13,8,31,5,9,21,9,47,20,23,56,22,3,0,4,9,29,1,17,0,63,31,1,37,54,31,25,2,54,0,10,9
8,30,13,8,31,5,9,21,9,47,20,23,56,22,3,0,4,9,29,1,17,0,63,31,1,37,54,31,25,2,54,0,10,9
8,31,13,8,32,5,9,21,9,47,20,23,56,22,3,0,4,9,28,1,17,0,63,31,1,37,54,31,25,2,54,0,10,9
8,32,13,8,32,5,9,21,9,47,20,23,56,22,3,0,4,9,29,1,17,0,63,31,1,37,54,31,25,2,54,0,10,9
8,33,13,8,32,5,9,22,9,47,20,23,56,22,3,0,4,9,28,1,17,0,63,31,1,37,54,31,25,2,54,0,10,9
8,34,13,8,32,5,9,22,9,47,20,23,56,22,3,0,4,9,28,1,17,0,63,31,1,37,54,31,25,2,54,0,10,9
8,35,13,8,32,5,9,22,9,47,20,23,56,22,3,0,4,9,29,1,17,0,63,31,1,37,54,31,25,2,54,0,10,9
8,36,13,8,32,5,9,22,9,47,20,23,56,22,3,0,4,9,28,1,17,0,63,31,1,37,54,31,25,2,54,0,10,9
8,37,13,8,32,5,9,21,9,47,20,23,56,22,3,0,4,9,29,1,17,0,63,31,1,37,54,31,25,3,54,0,10,9
8,38,13,8,32,5,9,22,9,47,20,23,56,22,3,0,4,9,28,1,17,0,63,31,1,37,54,31,25,3,54,0,10,9
8,39,13,8,32,5,9,22,9,47,20,23,56,22,3,0,4,9,28,1,17,0,63,31,1,37,54,31,25,3,54,0,10,9
9,0,44,25,19,21,28,27,1,7,29,23,24,2,22,24,6,5,30,34,8,8,33,24,44,4,29,39,25,1,54,23,7,4
9,1,15,8,19,12,11,27,1,7,12,23,24,7,22,3,6,8,30,58,0,14,33,24,11,4,29,39,14,29,25,23,7,9
9,2,15,5,19,12,3,27,1,7,12,23,7,19,2,3,29,8,1,58,0,14,33,4,11,4,29,36,14,44,25,55,7,9
9,3,15,5,19,12,3,35,2,7,12,23,1,19,56,3,29,8,35,58,0,14,12,31,11,4,29,18,14,44,25,55,7,9
9,4,15,5,19,12,3,35,2,7,12,23,1,19,56,3,29,8,35,58,0,20,12,31,5,4,29,18,14,44,25,55,7,9
9,5,15,5,19,12,3,35,2,5,12,23,7,19,56,3,29,8,35,58,0,20,12,32,5,4,29,59,14,44,25,55,7,9
9,6,14,5,19,0,3,35,2,5,12,23,7,19,56,3,29,8,35,58,0,20,12,32,5,4,29,59,41,44,25,55,7,9
9,7,14,5,19,0,3,35,2,5,12,23,7,19,56,3,29,8,35,28,0,14,12,32,5,4,29,59,41,37,25,55,7,9
9,8,14,5,19,0,3,35,2,5,12,23,1,19,56,3,29,8,35,28,0,14,12,31,5,4,14,59,41,3,25,55,7,9
9,9,14,5,19,0,3,35,1,5,12,23,7,19,56,3,29,8,22,28,0,14,12,31,5,4,14,59,41,3,25,55,7,9
9,10,15,5,19,0,3,35,2,5,12,23,7,19,56,3,29,8,22,28,0,14,12,32,5,4,14,18,1,3,25,55,7,9
9,11,15,5,19,0,3,35,2,5,12,23,7,19,56,3,29,8,22,28,0,14,12,32,5,4,14,18,1,3,25,55,7,9
9,12,15,5,19,0,3,35,2,5,12,23,7,19,56,3,29,8,22,28,0,14,12,32,5,4,14,18,1,3,25,55,7,9
9,13,15,5,19,0,3,35,2,5,12,23,7,19,56,3,29,8,22,28,0,14,12,32,5,4,14,18,1,3,25,55,7,9
9,14,15,5,19,0,3,35,1,5,12,23,7,19,56,3,29,8,22,28,0,14,12,32,5,4,14,18,1,3,25,55,7,9
9,15,14,5,19,0,3,35,1,5,12,23,7,19,56,3,29,8,22,28,0,14,12,32,5,4,14,18,1,2,25,55,7,9
9,16,14,5,19,0,3,35,1,5,12,23,1,19,56,3,29,8,22,28,0,14,12,32,5,4,14,18,1,2,25,55,7,9
9,17,14,5,19,0,3,35,1,5,12,23,1,19,56,3,29,8,22,28,0,14,12,32,5,4,14,18,1,2,25,55,7,9
9,18,14,5,19,0,3,35,1,5,12,23,7,19,56,3,29,8,22,28,0,14,12,32,5,4,14,18,1,2,25,55,7,9
9,19,14,5,19,0,3,35,1,5,12,23,1,19,56,3,29,8,22,28,0,14,12,32,5,4,14,18,1,2,25,55,7,9
9,20,14,5,19,0,3,35,1,5,12,23,1,19,56,3,29,8,22,28,0,14,12,32,5,4,14,18,1,2,25,55,7,9
9,21,14,5,19,0,3,34,1,5,12,23,1,19,56,3,29,8,22,28,0,14,12,32,5,4,14,18,1,2,25,55,7,9
9,22,14,5,19,0,3,34,2,5,12,23,1,19,56,3,29,8,22,28,0,14,12,32,5,4,14,18,1,2,25,55,7,9
9,23,14,5,19,0,3,34,2,5,12,23,1,19,56,3,29,8,22,28,0,14,12,32,5,4,14,18,1,2,25,55,7,9
9,24,14,5,19,0,3,34,2,5,12,23,1,19,56,3,29,8,22,28,0,14,12,32,5,4,14,18,1,3,25,55,7,9
9,25,14,5,19,0,3,34,2,5,12,23,7,19,56,3,29,8,22,28,0,14,12,31,5,4,14,18,1,3,25,55,7,9
9,26,14,5,19,0,3,34,2,5,12,23,7,19,56,3,29,8,22,28,0,14,12,31,5,4,14,18,1,3,25,55,7,9
9,27,15,5,19,0,3,34,2,5,12,23,7,19,56,3,29,8,22,28,0,14,12,31,5,4,14,18,1,2,25,55,7,9
9,28,15,5,19,0,3,34,1,5,12,23,7,19,56,3,29,8,22,28,0,14,12,31,5,4,14,18,1,2,25,55,7,9
9,29,14,5,19,0,3,34,1,5,12,23,7,19,56,3,29,8,22,28,0,14,12,32,5,4,14,18,1,2,25,55,7,9
9,30,14,5,19,0,3,34,1,5,12,23,7,19,56,3,29,8,22,28,0,14,12,32,5,4,14,18,1,2,25,55,7,9
9,31,14,5,19,0,3,34,2,5,12,23,7,19,56,3,29,8,22,28,0,14,12,32,5,4,14,18,1,2,25,55,7,9
9,32,14,5,19,0,3,34,2,5,12,23,7,19,56,3,29,8,22,28,0,14,12,31,5,4,14,18,1,2,25,55,7,9
9,33,14,5,19,0,3,34,1,5,12,23,1,19,56,3,29,8,22,28,0,14,12,31,5,4,14,18,1,2,25,55,7,9
9,34,14,5,19,0,3,34,2,5,12,23,1,19,56,3,29,8,22,28,0,14,12,31,5,4,14,18,1,2,25,55,7,9
9,35,14,5,19,0,3,34,2,5,12,23,1,19,56,3,29,8,22,28,0,14,12,31,5,4,14,18,1,2,25,55,7,9
9,36,14,5,19,0,3,34,2,5,12,23,1,19,56,3,29,8,22,28,0,14,12,31,5,4,14,18,1,2,25,55,7,9
9,37,14,5,19,0,3,34,1,5,12,23,1,19,56,3,29,8,22,28,0,14,12,31,5,4,14,18,1,2,25,55,7,9
